512
490.219 772.663
454.004 802.153
408.47 757.57
416.373 772.096
428.042 821.577
402.529 878.763
352.96 878.035
355.71 867.41
366.02 850.744
318.989 792.095
289.926 791.919
277.388 775.651
241.616 826.783
238.01 822.976
202.128 817.996
164.535 819.688
174.019 809.837
184.164 796.554
214.983 762.69
208.008 715.115
173.023 726.794
119.816 747.61
117.109 779.552
89.7973 783.009
96.2946 841.649
110.154 881.47
65.1339 883.099
48.8552 809.454
69.7194 733.454
69.5797 633.044
120.208 571.844
175.182 562.322
160.207 586.845
167.079 599.362
188.907 623.373
188.914 672.539
220.957 644.175
234.339 646.952
255.148 689.425
275.781 710.791
322.182 672.105
263.677 656.907
256.364 634.145
232.285 598.33
269.686 587.76
260.754 572.998
283.538 526.015
344.309 556.026
357.113 583.656
329.219 606.738
401.412 615.174
384.79 646.342
375.425 652.919
386.272 669.606
397.146 674.619
443.492 708.313
465.314 712.966
520.462 673.662
577.744 676.239
596.213 674.427
638.608 651.155
657.774 655.164
632.301 636.883
594.583 631.154
623.547 601.831
678.592 596.147
653.281 566.969
641.731 551.2
631.837 518.261
659.594 504.367
700.62 446.231
707.703 404.597
644.119 418.114
622.66 383.283
599.525 395.065
588.295 423.494
556.77 463.55
534.933 489.803
552.607 517.415
541.432 545.159
545.436 553.667
513.993 567.853
447.666 625.881
439.303 635.635
440.361 581.774
431.617 548.7
437.161 527.164
485.39 528.823
455.651 488.105
430.847 493.197
428.054 486.482
414.538 487.442
392.624 501.46
371.382 504.94
348.19 512.566
312.497 504.764
321.92 468.668
276.812 493.919
255.401 474.642
246.687 451.287
238.168 372.422
251.251 333.317
263.607 292.921
193.424 299.426
192.071 272.388
188.944 265.928
200.206 233.202
171.1 235.528
130.789 240.051
130.19 252.708
94.0562 268.745
93.0596 293.406
91.3915 341.541
152.369 359.735
170.217 357.307
207.966 416.6
218.55 450.334
215.33 471.341
216.554 496.053
171.004 462.922
64.1887 478.319
40.7134 487.271
54.7093 345.813
37.8153 347.901
34.959 331.294
6.20105 249.859
41.8177 227.901
55.2413 218.466
64.0377 215.67
44.76 206.645
46.4653 199.522
6.41433 170.855
29.0617 154.867
80.1681 89.3002
84.498 82.0963
77.1157 64.3962
56.7514 54.7666
33.309 16.0781
26.705 13.104
63.3923 9.45554
