8192
1493.8 822.596
1101.6 498.749
1004.2 145.164
394.828 437.664
1166.23 738.832
355.349 406.698
1067.82 713.045
144.041 295.695
1367.25 681.925
542.489 296.802
1544.78 829.612
184.53 752.367
1276.11 137.555
184.893 150.645
698.937 381.165
1241.95 435.407
162.206 462.334
1354.03 690.75
1192.82 644.384
321.151 735.227
107.677 14.7936
173.971 733.409
1311.79 447.056
169.815 124.114
1110.94 683.102
968.446 151.071
1526.89 798.539
25.3811 74.787
810.318 350.618
555.373 701.274
208.771 503.123
1327.03 784.923
640.983 711.577
341.496 408.93
801.691 473.516
238.972 0.810842
277.388 775.651
1210.79 168.814
1460.48 660.382
707.776 751.773
492.378 679.8
1484.19 872.777
755.359 171.369
1242.94 0.797317
1001.06 542.633
1442.32 156.603
798.85 584.113
1506.31 746.305
513.993 567.853
523.259 4.5273
1016.72 888.904
873.133 239.156
677.171 892.35
855.664 771.753
214.079 300.45
117.995 14.9237
404.396 640.328
150.03 790.596
570.112 706.384
1293.37 424.846
787.41 386.634
1155.2 564.052
1545.15 434.386
1495.43 496.972
924.179 498.523
1503.5 603.373
109.289 2.8539
683.817 638.264
752.38 491.878
176.627 862.257
592.405 886.219
615.913 265.182
225.601 186.327
1315.68 4.42341
1457.58 191.671
1525.86 780.568
1532.86 90.7518
1163.83 41.1453
1075.48 247.306
1307.18 524.092
1100.75 553.633
1000.49 85.3865
560.278 780.74
472.061 168.342
1349.76 50.3737
1143.76 449.888
1473.03 810.89
367.134 848.126
480.136 425.903
1231.69 144.432
616.024 489.602
1441.68 702.617
1283.61 609.09
19.915 538.925
1088.87 13.9594
350.108 55.3277
372.225 737.175
1123.43 108.35
1060.33 197.019
737.928 94.5936
451.689 742.656
1376.9 731.563
917.067 405.425
760.301 876.943
278.482 30.8782
977.965 661.508
1312.62 596.975
1218.26 193.699
1459.67 397.998
215.671 484.471
760.08 190.333
1030.18 146.261
939.415 177
1451.59 596.042
1305.43 0.824756
1428.19 887.234
167.079 599.362
959.049 55.5538
853.273 450.264
756.977 878.862
818.43 663.053
536.849 182.527
1367.29 348.162
