8192
1398.03 477.082
1398.03 477.082
1398.11 481.921
1396.62 486.293
1399.03 486.795
1399.67 499.545
1399.12 522.43
1395.08 526.189
1408.24 535.993
1409.69 546.299
1413.72 566.182
1424.57 575.931
1429.04 571.773
1436.71 568.799
1437.31 569.456
1448.71 585.38
1454.4 589.376
1460.96 596.104
1475.93 595.02
1487.36 585.218
1496.44 592.975
1503.42 583.333
1507.7 579.151
1510.84 578.85
1527.66 569.435
1530.62 566.272
1507.11 536.331
1499.6 545.598
1488.47 542.085
1484.11 534.538
1471.3 542.334
1481.25 549.588
1482.66 549.413
1481.19 552.19
1487.77 572.372
1471.49 578.642
1466.62 578.559
1463.28 569.859
1458.07 564.504
1449.18 535.773
1437.32 542.477
1426.94 528.017
1423.42 529.678
1417.16 525.003
1412.48 512.482
1425.23 508.002
1430.57 502.77
1445.69 487.734
1441.74 485.512
1441.89 477.628
1442.82 471.546
1438.02 469.711
1448.02 463.831
1458.92 471.015
1464.48 479.586
1460.24 483.959
1451.37 483.255
1456.79 487.789
1464.25 487.776
1462.35 511.591
1481.81 515.567
1483.63 514.575
1480.37 503.996
1485.83 490.469
1495.43 496.972
1501.47 480.383
1509.66 478.585
1519.53 490.343
1520.82 493.313
1535.53 492.824
1535.37 493.49
1539.61 495.719
1536.13 514.109
1523.45 511.512
1520.14 522.474
1519.32 531.357
1528.27 532.836
1531 535.786
1535.85 543.803
1535.16 546.693
1542.59 551.861
1540.43 560.764
1545.66 565.48
1547.42 568.56
1560.1 552.73
1551.28 544.816
1560.36 540.691
1556.3 530.642
1548.07 533.958
1544.16 533.583
1539.52 532.755
1551.06 514.891
1564.18 502.57
1556.05 501.297
1553.27 488.726
1557.79 490.839
1568.46 493.316
1567.92 488.622
1567.61 478.916
1577.87 470.107
1588.5 482.218
1597.24 504.683
1592.98 505.517
1589.13 509.691
1583.71 507.022
1576.2 520.715
1573.1 533.865
1586.61 532.638
1596.36 530.266
1595.37 532.261
1587.05 547.132
1589.11 556.097
1581.24 570.949
1577.4 577.296
1582.48 580.893
1588.14 583.512
1582.35 591.554
1579.04 591.806
1576.63 598.364
1583.82 605.665
1590.17 610.485
1589.05 627.944
1599.93 642.471
1592.46 646.852
1591.25 662.522
1599.1 670.317
1587.89 675.217
1585.15 673.509
1586.26 683.108
1586.3 684.35
1596.64 695.016
1593.26 694.864
1586.28 693.852
1579.28 704.43
1570.35 699.18
1568.21 684.82
1559.23 678.337
1550.35 667.888
1558.98 666.448
1573.24 671.84
1576.2 653.532
1580.85 647.443
1577.78 636.772
1573.75 635.952
1557.61 621.662
1557.28 621.462
1557.68 617.856
1565.91 616.248
1572.75 614.975
1568.61 590.194
1575.08 583.998
1573.74 577.454
1571.97 573.456
1565.32 568.586
1558.19 575.824
1552.05 589.753
1551.85 590.954
1551.81 596.358
1538.91 594.449
1539.19 588.48
1524.77 588.075
1527.68 592.884
1524.18 595.245
1521.22 603.704
1524.96 605.192
1524.96 616.281
1527.25 618.58
1526.32 629.973
1550.76 633.326
1554.39 644.562
1547.66 657.391
1541.01 663.098
1531.81 659.879
1527.77 652.47
1523.34 653.945
1516 638.849
1500.35 635.699
1498.23 631.037
1501.9 625.351
1509.07 614.122
1506.79 599.958
1503.5 603.373
1499.77 606.062
1495.33 612.537
1490.65 617.492
1488.26 625.664
1480.81 626.646
1475.98 612.305
1467.17 615.814
1461.97 619.319
1449.25 625.036
1454.39 615.218
1453.98 615.082
1453.19 612.245
1455.42 600.816
1451.59 596.042
1439.37 596.857
1432.53 602.709
1419.7 614.709
1416.62 614.251
1405.37 613.014
1411.83 618.399
1417.8 631.151
1418.14 633.533
1432.35 636.604
1430.09 649.163
1420.66 666.856
1417.89 666.453
1419.51 672.174
1426.49 673.853
1436.65 673.896
1446.37 684.413
1448.06 685.749
1455.23 680.649
1449.72 678.939
1448.75 670.866
1455.94 671.998
1475.98 674.695
1474.13 659.062
1460.48 660.382
1461.03 655.423
1458.82 640.183
1463.55 638.737
1477.19 635.965
1480.53 634.539
1484.47 641.297
1489.34 654.756
1494.59 658.181
1497.25 652.162
1505.35 663.187
1510.88 668.972
1504.68 666.147
1501.52 669.032
1499.18 671.725
1500.98 676.054
1499.72 685.847
1498.86 687.648
1501.88 685.16
1505.87 682.634
1512.39 678.588
1526.41 696.45
1535.31 685.408
1550.15 689.944
1548.4 692.006
1539.77 701.219
1540.36 707.639
1570.2 719.099
1581.84 713.624
1584.64 710.267
1585.93 713.068
1588.83 717.192
1594.08 720.686
1591.58 725.682
1584.34 725.587
1571.87 729.707
1576.53 733.942
1565.98 749.228
1574.11 761.061
1584.91 751.948
1588.03 748.306
1597.37 745.093
1598.04 765.82
1588.07 773.952
1585.18 774.093
1584.07 776.682
1577.45 787.277
1579.36 797.557
1588.13 793.879
1593.73 808.367
1588.4 808.064
1583.86 808.959
1584.1 815.288
1574.17 820.599
1579.13 823.425
1596.1 834.26
1589.41 844.59
1585.17 851.258
1573.01 853.53
1566.37 847.486
1557.28 828.315
1554.11 829.95
1552.97 831.439
1544.78 829.612
1537.64 836.124
1539.56 839.606
1529.87 839.244
1524.86 833.287
1531.72 818.613
1555.44 815.746
1556.43 806.595
1556.35 803.438
1567.49 808.508
1565.83 797.981
1548.7 792.055
1548.65 787.981
1548.3 779.364
1560.79 770.563
1554.43 770.837
1545.34 768.419
1525.86 780.568
1531.29 788.228
1526.89 798.539
1512.13 787.98
1509.55 774.652
1499.12 766.886
1487.05 772.726
1485.31 772.838
1482.41 798.538
1504.75 812.814
1504.33 822.903
1498.1 826.04
1493.8 822.596
1482.45 838.412
1480.26 839.438
1474.15 842.897
1473.23 837.696
1462.85 838.134
1461.53 850.467
1465.18 854.045
1464.78 856.674
1481.38 857.65
1492.07 852.056
1489.4 857.96
1481.3 871.817
1484.19 872.777
1492.6 883.042
1498.79 878.747
1518.1 872.686
1519.79 859.478
1533.98 860.326
1537.39 863.424
1538.57 856.417
1542.71 857.907
1544.45 849.622
1545.56 848.314
1553.35 850.322
1557.29 847.987
1557.35 855.764
1547.84 867.804
1551.48 878.545
1562.06 880.405
1567.86 881.38
