2048
1354.03 690.75
1345.15 671.566
1274.44 683.089
1259.41 698.108
1196.65 674.44
1196.2 645.165
1237.05 650.925
1242.44 631.21
1249.82 637.745
1254.32 632.625
1266.34 643.31
1269.99 632.038
1277.7 630.217
1277.85 628.083
1277.16 620.594
1335.66 631.158
1356.21 639.251
1394.57 640.256
1408.42 655.352
1415.04 667.417
1417.89 666.453
1420.66 666.856
1419.51 672.174
1436.65 673.896
1461.03 655.423
1458.82 640.183
1449.25 625.036
1480.81 626.646
1499.77 606.062
1501.9 625.351
1500.35 635.699
1497.25 652.162
1512.39 678.588
1548.4 692.006
1541.42 727.427
1524.22 730.404
1511.58 718.345
1499.39 704.226
1475.66 721.231
1467.25 715.586
1463.86 697.559
1449.23 701.062
1437.69 703.368
1413.39 708.006
1412.32 716.609
1397.46 706.422
1372.56 707.781
1377.61 718.595
1412.99 754.505
1411.97 761.578
1392.51 772.196
1367.31 766.948
1346.54 763.407
1291.07 770.274
1295.66 779.744
1298.86 801.262
1299.13 802.358
1286.17 816.438
1305.01 832.899
1299.75 841.605
1274.26 882.211
1286.18 883.942
1306.07 884.397
1314.37 896.086
1331.73 879.507
1332.25 873.967
1328.19 871.724
1321.11 870.279
1311.06 865.981
1309.71 858.032
1318.57 856.338
1321.64 852.104
1332.71 858.768
1340.19 854.506
1348.2 819.109
1343.97 815.476
1370.04 806.944
1369.54 837.694
1388.45 876.398
1397.62 878.294
1416.81 845.023
1403.78 819.746
1437.84 786.187
1466.2 760.313
1482.83 755.772
1486.31 743.232
1515.34 754.712
1523.17 748.956
1544.77 755.015
1548.65 787.981
1556.35 803.438
1531.72 818.613
1526.89 798.539
1482.41 798.538
1480.94 810.304
1477.24 811.737
1473.03 810.89
1473.23 837.696
1461.53 850.467
1451.1 825.936
1438 832.647
1424.35 867.509
1425.59 873.822
1450.96 890.976
1455.38 899.035
1471.39 894.504
1471.19 886.372
1461.43 872.832
1476.07 880.653
1481.3 871.817
1484.19 872.777
1492.07 852.056
1545.96 892.431
1580.12 894.237
1577.29 884.854
1557.29 847.987
1539.56 839.606
1557.28 828.315
1579.13 823.425
1593.73 808.367
1584.07 776.682
1588.07 773.952
1598.04 765.82
1574.11 761.061
1584.91 751.948
1588.03 748.306
1594.08 720.686
1584.64 710.267
1579.28 704.43
1570.35 699.18
1593.26 694.864
1596.64 695.016
1586.26 683.108
1585.15 673.509
1591.25 662.522
1576.2 653.532
1580.85 647.443
1577.78 636.772
1554.39 644.562
1551.81 596.358
1551.85 590.954
1582.35 591.554
1582.48 580.893
1581.24 570.949
1560.1 552.73
1573.1 533.865
1589.13 509.691
1568.46 493.316
1567.92 488.622
1567.61 478.916
1553.27 488.726
1557.79 490.839
1556.05 501.297
1535.37 493.49
1536.13 514.109
1528.27 532.836
1531 535.786
1535.85 543.803
1535.16 546.693
1542.59 551.861
1530.62 566.272
1510.84 578.85
1507.7 579.151
1471.49 578.642
1481.25 549.588
1484.11 534.538
1462.35 511.591
1483.63 514.575
1495.43 496.972
1498.81 467.08
1493.75 444.377
1458.92 471.015
1460.24 483.959
1456.79 487.789
1445.69 487.734
1441.74 485.512
1425.23 508.002
1408.24 535.993
1387.87 543.584
